RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
0.406073514,-6.557992461,0.266851685,0.080183973,0.222441365,0.098714417,0.391399274,320558.7892,0.899466667,128.1661651
0.460774473,-15.2333102,0.252869668,5.36e-06,0.373766025,0.158011825,0.177575344,314774.569,0.976066667,144.3568591
0.478576292,-1.357,0.0235,0.902073614,1.07e-06,0.312922639,0.2815105,249268.3255,0.6958,118.6084162
0.545886346,-10.53899456,0.0235,0.703545053,0.175648033,0.350123642,0.519340534,183663.0682,0.387933333,125.9828581
0.703465734,-6.219595781,0.154862335,0.206719226,0.100002695,0.214857301,0.24580022,246010.2044,0.645133333,147.8411
0.651814791,-16.09132634,0.16978598,5.36e-06,1.07e-06,0.219449072,0.851491011,234341.8737,0.9106,112.5856534
0.313779395,-1.357,0.138429909,0.422560883,1.07e-06,0.190298146,0.475865529,328895.133,0.916866667,111.9636911
0.972710206,-2.893789437,0.06448879,5.36e-06,0.129276998,0.212814125,0.978,217876.0148,0.27,145.2078808
0.321623111,-13.59136909,0.249691111,0.652680062,1.07e-06,0.0243,0.272304112,175746.9094,0.300133333,146.7509555
0.469161572,-3.941430191,0.190909614,5.36e-06,0.035354596,0.365454075,0.799114562,246438.7567,0.387533333,139.6505052
0.530649691,-8.402871123,0.032901667,5.36e-06,1.07e-06,0.0243,0.738940809,353712.2278,0.518,171.608193
0.416892731,-6.528450062,0.0235,0.444909855,0.122702477,0.100993648,0.474954241,228382.8901,0.767266667,114.125619
0.720090316,-8.044164167,0.161519015,0.409698172,1.07e-06,0.07190845,0.637463244,182000.6207,0.195066667,152.4273848
0.509798616,-9.045441372,0.136383546,0.503388856,0.395452081,0.162449368,0.774120528,411952.7236,0.301266667,99.26504883
0.175962258,-4.219122607,0.165473723,5.36e-06,0.53558547,0.423158812,0.625449627,256921.8803,0.0994,113.3186367
0.490061468,-8.45788777,0.0235,0.40499463,1.07e-06,0.096765448,0.362328478,314391.4056,0.5202,101.991144
0.439164518,-11.48880495,0.183838647,0.161582044,0.156375696,0.156487943,0.557845191,209674.469,0.748666667,130.3549265
0.806653236,-9.258286581,0.211107318,0.233167675,0.316054733,0.100631759,0.461437529,321423.5317,0.032533333,113.7567614
0.974283876,-10.18405976,0.116679797,0.310246166,0.272580154,0.374250113,0.554963546,211935.7338,0.279666667,120.7375086
0.453634174,-11.17631822,0.097866276,0.004801236,0.253658099,0.271263443,0.712660957,87919.42735,0.5196,171.6332849
0.540126186,-7.229545066,0.028128172,5.36e-06,0.091569436,0.138364475,0.493251223,237385.4244,0.369333333,89.37053052
0.850500221,-4.902964735,0.039721594,5.36e-06,0.232171433,0.0243,0.978,309697.4986,0.635,126.9966141
0.56798963,-8.191476871,0.056345684,0.251156914,1.07e-06,0.522176026,0.877596725,131919.7149,0.1688,144.9322071
0.209863525,-2.162811502,0.025537451,0.530054717,0.075941118,0.208326894,0.66628142,239775.7299,0.660733333,152.9724404
0.382152721,-1.627619214,0.0235,0.272075408,0.260115571,0.340722205,0.255432278,254445.1677,0.7868,93.08160119
0.619907643,-1.500218292,0.206373164,0.49063729,0.244716456,0.287038426,0.291052476,264262.4836,0.3738,143.5328674
0.43129941,-14.26186643,0.0235,0.207047992,0.284403161,0.0243,0.0256,122528.0246,0.927733333,82.81778226
0.426862016,-11.30991867,0.056931199,0.238950715,0.185367844,0.055277081,0.550966669,226280.5345,0.98,98.18696957
0.710456629,-7.965293028,0.101577023,5.36e-06,1.07e-06,0.266195307,0.434887989,267175.7658,0.2818,74.59554215
0.625434131,-5.311796492,0.103649016,0.134579946,0.264847871,0.06383282,0.227088935,273076.118,0.363066667,101.2703527
0.710873396,-17.13115538,0.0235,0.002898732,0.176905274,0.262484254,0.583623336,269052.8163,0.628333333,87.98300067
0.559521344,-17.39342188,0.0235,0.080016475,1.07e-06,0.116593897,0.370240756,133753.2558,0.805466667,104.7865461
0.36518661,-1.357,0.087393786,0.530884695,0.149038347,0.096699797,0.476185526,222226.5348,0.903933333,127.0564835
0.326705116,-8.120812485,0.0235,0.231008355,0.015845649,0.0243,0.264186508,99696.51947,0.8932,146.1384211
0.693228394,-10.7151611,0.028103757,0.300212323,0.175615143,0.316497404,0.556321033,275354.6945,0.047533333,92.19281514
0.367528085,-15.00727832,0.081706513,5.36e-06,1.07e-06,0.0243,0.501393034,193305.1523,0.652333333,109.1615603
0.7502287,-13.05639734,0.0235,5.36e-06,0.360772553,0.147457934,0.385388351,275701.3972,0.805266667,113.4392847
0.624191464,-7.759698694,0.166336411,0.278054125,0.275925731,0.098346896,0.390986726,328597.0983,0.151466667,118.3272785
0.720243174,-1.357,0.065481001,0.252655469,0.258935635,0.286435726,0.474334533,213243.7483,0.536933333,107.6096884
0.538660219,-2.517363506,0.078038692,0.706858006,1.07e-06,0.040066058,0.50672346,246779.5852,0.979,112.383006
0.449353667,-14.65509996,0.029811829,0.577769028,1.07e-06,0.08135047,0.651598351,249379.044,0.0308,76.09331985
0.891144763,-6.462581298,0.0235,5.36e-06,0.389166484,0.0243,0.276885532,277908.2728,0.789,109.3107645
0.780515954,-3.293742064,0.032899349,5.36e-06,1.07e-06,0.368725563,0.0256,210581.7655,0.402733333,110.6482105
0.47991174,-7.133729682,0.0235,0.637097909,1.07e-06,0.314293085,0.419265441,308483.6443,0.629666667,118.7546359
0.748496929,-8.246500392,0.0235,5.36e-06,1.07e-06,0.201737453,0.648649059,216710.4783,0.883666667,108.0543585
0.21544999,-9.55632802,0.07523358,0.496654732,0.043149656,0.225374503,0.65463785,281756.6208,0.303733333,103.0178675
0.387496695,-3.733257688,0.057290317,0.124108676,0.645086682,0.320515788,0.630443522,269697.362,0.683666667,125.2731981
0.520112969,-2.805061585,0.0235,0.107366716,0.079775186,0.143224067,0.585190535,270344.6238,0.198266667,109.7693788
0.571067841,-6.339281031,0.128088345,5.36e-06,0.031474114,0.0243,0.430865021,171175.6075,0.422,109.9469837
0.644773255,-8.69323414,0.082453308,0.995,1.07e-06,0.2630936,0.383128662,229167.7189,0.231266667,84.38883607
0.798455388,-10.03724856,0.050566747,0.284874593,1.07e-06,0.36128554,0.510665147,240390.3967,0.1038,112.7637717
0.975,-17.49608985,0.173768857,0.689290585,0.088006883,0.250898912,0.378677382,235314.905,0.132066667,112.0945895
0.608311723,-1.357,0.221017506,0.111578758,1.07e-06,0.0243,0.256955087,156756.7774,0.9964,95.39978783
0.876031391,-3.009279118,0.16541187,0.288550743,1.07e-06,0.166327389,0.714223703,142134.7533,0.992333333,147.7548202
0.560478929,-2.988767603,0.0235,0.276754993,1.07e-06,0.0243,0.315940729,178496.9891,0.8146,135.0126774
0.671691285,-5.178872921,0.0235,0.221603095,0.435697178,0.352653218,0.330989637,175828.2082,0.3788,116.2235359
0.5786597,-13.97110146,0.0235,0.240219918,0.141168076,0.207142365,0.695419765,227591.8196,0.432666667,80.55914743
0.705663982,-8.608889811,0.042521467,5.36e-06,1.07e-06,0.391842527,0.807896065,240127.8146,0.696133333,133.3830315
0.676992038,-11.61335901,0.142292518,0.56699851,1.07e-06,0.407921901,0.774455613,178162.0718,0.024733333,138.6357706
0.767198241,-10.24958304,0.0235,0.810457553,0.078532596,0.244453449,0.394334544,223192.2395,0.136533333,150.3071755
0.589734118,-4.370570876,0.149909855,0.524745088,0.118930834,0.176209145,0.0256,254288.8037,0.304533333,96.0260979
0.628481832,-13.84403145,0.085685713,0.377974852,1.07e-06,0.0243,0.978,172419.7487,0.278266667,141.9317926
0.572885635,-3.421553194,0.122433347,0.0303329,0.110828776,0.27187461,0.50461064,148878.3267,0.358733333,67.78636675
0.975,-10.02644786,0.062231941,0.947815977,0.159591253,0.133478919,0.701301986,63973.0,0.014466667,161.8322781
0.173620795,-8.465773814,0.071371887,0.104839915,0.069051053,0.362484361,0.214333288,261243.0486,0.311266667,98.84060336
0.661616178,-3.711054486,0.0235,0.092968876,0.304920627,0.026973588,0.678752065,256206.1926,0.4992,132.147436
0.240284031,-6.13194263,0.0235,5.36e-06,0.291012249,0.258063172,0.444596449,259053.2066,0.755466667,106.2438508
0.579232014,-7.087835002,0.194930677,0.140089149,0.546343792,0.257362403,0.61862954,275357.1024,0.2284,147.963008
0.475070373,-10.41965356,0.049752991,0.474481323,1.07e-06,0.445159266,0.341916092,212102.0657,0.0584,139.9296302
0.566013756,-16.85239959,0.076128499,0.437028702,0.200468283,0.127515618,0.978,284231.3602,0.051666667,160.0451685
0.520544027,-20.36166676,0.074525537,0.188672715,0.095845368,0.153708884,0.927982907,187929.9302,0.398666667,122.4424767
0.574347579,-7.084753585,0.0235,5.36e-06,1.07e-06,0.0243,0.246942249,248268.5016,0.907666667,82.49546021
0.446763459,-15.02317746,0.173729983,5.36e-06,0.011822965,0.0243,0.562302272,319353.6318,0.816933333,64.64305626
0.64966038,-6.035996852,0.074334747,0.545806875,0.275284458,0.0243,0.54690892,257844.4342,0.5414,106.8374862
0.68057616,-11.42867203,0.026980718,0.822094418,0.371128398,0.222442862,0.317696398,253739.7452,0.137333333,91.15280455
0.615090024,-6.467399771,0.083067851,0.923950067,1.07e-06,0.0243,0.326731725,148763.9372,0.8694,137.4449515
0.668115686,-18.11195699,0.024316002,0.487435118,0.461858249,0.078403503,0.249267361,162335.3705,0.2042,161.0859447
0.746433893,-4.987058659,0.130233866,0.326404586,0.285005532,0.241549527,0.405063,247679.6809,0.3264,84.17061616
0.296127809,-8.004101418,0.0235,0.293089364,0.355312497,0.162226429,0.978,202928.5828,0.455333333,100.2805102
0.663665046,-18.86349565,0.162448306,0.115329793,0.080681395,0.0243,0.305565268,225638.6664,0.949933333,107.2779072
0.48939725,-6.069069254,0.047154824,5.36e-06,1.07e-06,0.430953891,0.883566941,215338.9306,0.273733333,88.73545401
0.596751373,-6.695793942,0.131941147,0.039543599,0.280463978,0.250381261,0.326332295,267055.5051,0.225133333,110.7216434
0.719243712,-6.808767302,0.279478108,0.119171871,0.33380366,0.226752683,0.643032844,268077.7405,0.2608,129.2638043
0.855758423,-8.786049342,0.0235,0.251774004,1.07e-06,0.094315343,0.836396485,325631.3165,0.898933333,135.4982927
0.578339311,-5.693348022,0.025034685,5.36e-06,0.204509903,0.384561869,0.625455926,342364.8681,0.5968,130.7072159
0.600436727,-16.7323467,0.122958676,0.694335459,0.284056022,0.265523472,0.479632572,388840.9019,0.269333333,112.4328347
0.650265814,-4.474772917,0.0235,0.35029238,1.07e-06,0.0243,0.524672273,308561.3813,0.512333333,131.5974936
0.289611231,-9.657312409,0.052651316,0.061381105,0.404564454,0.057912807,0.434656529,311819.2887,0.9976,97.73694682
0.340066739,-6.203869844,0.145783492,0.197629027,0.116930025,0.521566174,0.209241926,196995.4116,0.541133333,97.8674321
0.653794603,-6.40932073,0.070244116,0.118146764,0.0798168,0.247038926,0.0256,178943.5236,0.250133333,80.14987977
0.653088659,-23.86941224,0.080102445,0.574195231,1.07e-06,0.092584603,0.577144323,270432.991,0.046266667,90.89402961
0.502632994,-11.64785963,0.079453035,0.639295244,0.159495899,0.204157747,0.88057641,286080.9422,0.1496,150.4960332
0.706689033,-4.927829678,0.196136865,0.274007163,0.201200031,0.090781523,0.581592785,236486.3854,0.355866667,167.8896292
0.581977497,-7.267851457,0.041736278,0.488388948,0.17503567,0.470457773,0.775683873,259505.3442,0.200066667,69.08447912
0.516458721,-12.84242776,0.0235,0.592600629,1.07e-06,0.21708373,0.524712718,260453.7971,0.0798,103.8086134
0.533281087,-9.369144564,0.0235,0.813132618,1.07e-06,0.152495189,0.455888675,104771.4546,0.267666667,55.11669973
0.552808307,-2.314007427,0.047550546,0.370074645,1.07e-06,0.413137659,0.360292334,182028.4019,0.7378,98.03740271
0.426719247,-8.710408529,0.0235,0.995,0.213576263,0.432407135,0.307508018,297295.3914,0.848066667,97.71588718
0.530157134,-4.976268712,0.060526594,0.339122764,0.061062443,0.200031838,0.490343241,373398.9205,0.519066667,118.043487
0.58519942,-8.57632371,0.035474619,0.24070759,0.289154414,0.180612423,0.820755987,266946.4275,0.344,110.2379056
0.734218681,-14.67292863,0.15182011,0.191677896,1.07e-06,0.133332322,0.0256,242503.7942,0.5444,72.24269408
0.417716097,-8.596869111,0.122290407,0.219046188,0.435845661,0.096407001,0.643694552,141697.2121,0.294066667,107.3173314
0.67781406,-14.29066801,0.097389643,0.031355498,0.216926976,0.370741156,0.457437931,308362.0187,0.9234,129.1630045
0.462838806,-4.714511532,0.163706329,5.36e-06,1.07e-06,0.0243,0.852463499,230958.1116,0.8118,144.0307608
0.427838461,-18.06082074,0.033042379,0.627103385,0.116395794,0.269696006,0.684678487,279184.6021,0.0594,131.0436678
0.763311238,-1.480268295,0.0235,0.362757805,0.276395327,0.341114214,0.856688048,251729.2924,0.275666667,128.8969132
0.783967334,-14.77635507,0.1711922,0.117907083,0.341375839,0.0243,0.431278962,224473.2438,0.7,134.5137104
0.884070629,-6.932141461,0.109862268,0.256040882,0.016825359,0.025899113,0.667531683,247080.4252,0.983866667,140.5196487
0.892546993,-11.57554146,0.12536015,0.370440918,1.07e-06,0.365870308,0.132171754,262218.4702,0.102,119.4893057
0.828779815,-11.91576029,0.081397312,0.642090292,1.07e-06,0.14590041,0.452410713,90322.72544,0.050333333,113.9812282
0.538662935,-4.953771268,0.120524146,0.49489302,0.105239023,0.252795642,0.44403069,363271.529,0.389866667,127.2789426
0.523325183,-13.45404945,0.204006705,5.36e-06,0.107667858,0.396521012,0.428076115,117419.2148,0.369466667,82.14799544
0.604703336,-5.68147482,0.0235,0.685739668,0.46323479,0.347182379,0.183334562,213468.0648,0.492266667,192.2884145
0.418794391,-16.51508187,0.0235,0.043431509,1.07e-06,0.257131167,0.232535591,401442.0928,0.985866667,95.20771795
0.556546037,-4.248493358,0.039226058,0.088699912,1.07e-06,0.0243,0.950490285,239087.3237,0.7668,101.4943578
0.42994724,-6.608846351,0.033685869,0.442662142,0.041182568,0.179698994,0.536175946,249933.8727,0.812866667,73.20390321
0.73742187,-10.12767307,0.0235,5.36e-06,0.363193692,0.104852742,0.382140236,125282.9136,0.753933333,147.3081523
0.531188082,-5.036172975,0.099222288,0.545734607,0.472627646,0.0243,0.591604567,201963.4065,0.5582,105.9781229
0.52669796,-12.31511751,0.0235,0.61198593,0.04524927,0.0243,0.403599541,282578.429,0.604866667,83.98662679
0.496076658,-21.47566123,0.098298106,0.340961388,0.084240378,0.235900203,0.641173836,275699.4197,0.154933333,103.2749573
0.57264017,-6.1393633,0.0235,0.665106987,0.554715627,0.324766558,0.937783665,325162.1699,0.0914,140.094867
0.441982858,-16.21245796,0.06954821,0.007367424,1.07e-06,0.447249599,0.374738016,230474.4346,0.7866,85.7534482
0.642616641,-14.07051231,0.129855193,0.067672322,0.173681769,0.238145016,0.508511272,243596.6902,0.791933333,85.18698875
0.480625027,-13.30276683,0.147676666,5.36e-06,0.053094917,0.0243,0.614391016,153024.8062,0.667666667,109.6991566
0.603843848,-9.867193601,0.118645135,0.414301183,0.052496796,0.066413263,0.540168151,223135.0423,0.319,180.1028081
0.617087493,-1.526320123,0.165120479,5.36e-06,0.416391973,0.060108543,0.623000394,176257.743,0.468333333,86.95023797
0.727545811,-4.831907441,0.0235,0.48164836,0.112918627,0.234291652,0.0256,311255.4038,0.566,70.84857785
0.664421068,-6.264407318,0.148689771,0.068174865,0.061013716,0.610032359,0.460308019,153235.9736,0.4588,120.1347861
0.613155023,-8.057017832,0.0235,0.495387509,1.07e-06,0.0243,0.450732709,160069.3298,0.642333333,107.2961224
0.747061612,-4.202351662,0.0235,0.733615505,1.07e-06,0.272455022,0.33898426,360882.6466,0.572333333,126.155925
0.975,-1.575823473,0.073315297,0.171805694,0.077935238,0.027110172,0.602428414,152747.9527,0.670933333,84.54917565
0.36242738,-6.118705469,0.159404982,0.670867782,0.348420108,0.0243,0.123363724,189865.099,0.4132,107.5138387
0.304163645,-8.879558193,0.1605315,0.365202238,1.07e-06,0.152976535,0.398574852,141368.4812,0.701933333,98.25442713
0.715503756,-5.927742088,0.089790545,5.36e-06,1.07e-06,0.166902432,0.719641085,159607.6994,0.8464,107.8295628
0.377521227,-15.33883132,0.101275542,0.786010507,1.07e-06,0.209381294,0.755117327,259877.2402,0.084733333,135.5744909
0.501554492,-7.031074721,0.127338387,0.083325218,0.244885894,0.398368881,0.871430219,251746.783,0.2962,124.0988375
0.191382977,-7.778587572,0.055740259,5.36e-06,0.151017414,0.02511243,0.297563323,284028.6092,0.891,76.05876483
0.677595016,-2.823121629,0.142046581,0.285144039,0.271908735,0.126306603,0.370665091,226008.9277,0.6756,150.54407
0.788618794,-5.002169687,0.0235,5.36e-06,0.014988341,0.298823822,0.595237033,354055.4343,0.828733333,117.5904965
0.401680944,-20.12998519,0.140132178,0.438393327,0.081453934,0.315363512,0.844407948,221544.5572,0.3034,76.3725678
0.330862281,-1.357,0.065731476,0.177282692,0.390034538,0.273212718,0.127410161,309651.4892,0.691533333,96.09318824
0.502440934,-6.502635401,0.072546745,0.220612395,0.252389231,0.394830192,0.8493698,248759.4275,0.494266667,89.85042573
0.564298698,-3.105949059,0.0235,0.506962474,1.07e-06,0.306732099,0.567310616,225050.0986,0.692333333,118.478023
0.59295073,-1.357,0.078045327,5.36e-06,0.135988732,0.190324228,0.352220086,241721.4404,0.431533333,146.3284069
0.404052473,-15.57844868,0.0235,0.23550737,1.07e-06,0.088032579,0.571053164,278511.3486,0.703333333,110.4034835
0.458577773,-2.770327273,0.072356145,0.104555284,0.360169641,0.115942389,0.395172283,163386.2575,0.413,117.8606526
0.605678379,-1.357,0.134923934,0.329842285,0.582528117,0.0243,0.225342471,329251.0809,0.826866667,178.9563708
0.82296325,-5.777978454,0.27879074,0.600720766,0.040486267,0.198745579,0.132044859,190750.2657,0.4688,137.9381819
0.543761156,-10.92326028,0.0235,5.36e-06,1.07e-06,0.432402679,0.978,137072.4411,0.543666667,133.2144341
0.453598372,-9.081736907,0.088292534,0.245604634,0.369545265,0.149928853,0.28403391,270048.5306,0.659333333,143.2085943
0.571059019,-1.357,0.05551232,0.371580356,1.07e-06,0.0243,0.66505718,258466.8919,0.905066667,144.0040608
0.79372894,-11.88215838,0.0235,0.428521411,0.160635622,0.149551393,0.0256,182271.5802,0.714733333,158.7161796
0.820729137,-1.618962648,0.066753501,5.36e-06,0.573412768,0.085898414,0.811972184,326511.4145,0.953133333,97.40596119
0.603974771,-2.720975907,0.128804686,0.137666276,0.452999578,0.0243,0.645841246,258570.9866,0.547133333,129.1722275
0.0769,-7.050309073,0.175751024,0.429807165,0.125801754,0.153834767,0.740126942,328189.6967,0.3374,102.4874153
0.708581937,-1.871033464,0.137901833,5.36e-06,1.07e-06,0.108027674,0.443415361,262792.9207,0.327733333,122.2885702
0.127965678,-9.987818252,0.047597982,0.032924271,0.419215035,0.236936263,0.599704702,334309.507,0.9044,125.2812494
0.622933066,-2.733197279,0.078703003,0.603701951,1.07e-06,0.032048378,0.625881392,278021.6147,0.330733333,155.6084597
0.813098588,-1.357,0.027471501,0.160861468,1.07e-06,0.138479318,0.66830145,238816.0206,0.579733333,103.8287357
0.641603854,-14.05250449,0.083466014,0.217461513,0.224723386,0.0243,0.694489206,167472.4027,0.384266667,101.0866609
0.655567292,-13.7311809,0.042354701,0.77722004,0.149694814,0.235844135,0.422360156,146707.7625,0.053866667,116.5596017
0.722831324,-5.273048054,0.139774705,0.500688688,1.07e-06,0.21018985,0.893800412,319116.3876,0.2654,96.45964252
0.63767996,-10.45516033,0.113392859,0.339254016,1.07e-06,0.0243,0.520282545,63973.0,0.656733333,152.393697
0.65453986,-12.76996961,0.0235,0.296088333,0.239341876,0.350550273,0.222008436,295353.7449,0.161866667,122.1437097
0.679269587,-8.800692272,0.091558198,0.365850332,0.13599609,0.283388322,0.623467107,229793.2684,0.032333333,67.91155496
0.483940111,-6.117794599,0.081498507,0.032147807,0.381381837,0.280532012,0.858045718,196125.7054,0.457333333,92.61995188
0.644607596,-15.64529585,0.170156845,0.058044293,0.09602027,0.411360236,0.759615292,240533.6263,0.585066667,105.0129072
0.385783438,-17.92257402,0.0235,0.503332487,1.07e-06,0.0243,0.461150685,241693.6959,0.751333333,139.5895075
0.763554473,-19.46083898,0.0235,0.471633032,0.270100652,0.391637922,0.313692388,334088.5517,0.152466667,105.8569613
0.852007667,-5.12243304,0.245095862,0.354778345,1.07e-06,0.311299273,0.506213308,101538.1707,0.981133333,149.7583265
0.141690823,-1.76366804,0.052804748,0.444361114,1.07e-06,0.251422742,0.228286562,224902.8784,0.602,76.18614427
0.445334628,-11.11033543,0.192892105,5.36e-06,0.10120918,0.378338786,0.583357185,232875.2794,0.425866667,128.4947607
0.499604433,-13.57140774,0.0235,0.533575463,0.035881397,0.0243,0.570901894,270147.3918,0.569866667,157.7153605
0.895792405,-1.437624649,0.114601253,0.227942828,0.230431162,0.284200248,0.82592816,239145.3176,0.750666667,146.0613839
0.838642836,-19.78288669,0.03008159,0.3640202,1.07e-06,0.132098456,0.340235761,204045.6396,0.402466667,133.1689388
0.606451599,-12.79514946,0.218851179,0.576718968,0.514145665,0.385405885,0.751082707,162002.4135,0.005666667,134.8005053
0.336399912,-14.5722565,0.065533316,0.425320569,0.434514074,0.030014764,0.978,251681.8991,0.522333333,104.9087876
0.531607333,-12.22569747,0.092924219,0.674944399,0.376906072,0.18113327,0.831712479,271040.8622,0.0474,108.7362668
0.612362614,-11.24337084,0.0235,0.423538736,0.012786695,0.0243,0.027737256,319812.2463,0.9158,165.5970271
0.560803705,-13.88152068,0.081937821,0.414789455,1.07e-06,0.19790133,0.0289979,326084.3874,0.552466667,86.63576003
0.55259777,-10.5758788,0.080896063,0.390722975,0.135923987,0.169807875,0.428929638,233510.0247,0.154133333,126.0050947
0.702353333,-6.737514605,0.0235,0.106476171,0.15304867,0.06352886,0.354372536,274385.9707,0.497066667,189.7075944
0.450986089,-16.37452507,0.024616897,0.60263539,0.419991549,0.0243,0.286720558,386512.5847,0.748333333,154.9494913
0.730325158,-12.09391793,0.132485884,0.307891621,0.605844953,0.028852533,0.614027804,258476.2997,0.732333333,105.259009
0.402801321,-12.11433548,0.055187322,0.903082786,0.07649786,0.341856217,0.469683767,106009.9981,0.1956,98.20839025
0.475734615,-7.476202646,0.091776027,5.36e-06,0.216520655,0.36391776,0.386932112,234722.3099,0.216466667,125.9113537
0.589505081,-9.845203289,0.0235,0.111662902,0.071559188,0.315879344,0.30270695,327317.717,0.9232,115.0488746
0.552060023,-12.53831539,0.090343797,0.04856287,0.214148911,0.146970784,0.343601056,175612.6539,0.7164,157.9561858
0.415575141,-7.319917537,0.0235,0.491452623,0.245044,0.315047613,0.628173695,301149.3677,0.5242,110.8374148
0.454157005,-2.075869054,0.152373461,5.36e-06,0.094276016,0.176295542,0.497500795,370866.0957,0.5608,102.4148302
0.598182738,-1.357,0.044028857,0.255128199,1.07e-06,0.422164397,0.092973484,291758.7224,0.6382,77.81765639
0.781802001,-3.932060687,0.083686769,0.203515686,0.059169113,0.174728255,0.608679063,211481.7609,0.1468,101.053281
0.886565102,-1.357,0.083068066,0.136097621,1.07e-06,0.198546166,0.652932602,297742.1685,0.193733333,114.8475759
0.699018741,-12.78147787,0.036291551,5.36e-06,0.298166128,0.154855881,0.978,139603.3243,0.307466667,97.96770514
0.605693266,-2.704046864,0.136338674,0.845748711,1.07e-06,0.113698405,0.102787603,182162.5085,0.2342,91.88372689
0.830955112,-14.65963152,0.201743584,0.480777516,0.376831612,0.165607845,0.372308024,274984.8376,0.120133333,138.0186527
0.566579059,-5.775647883,0.047927068,0.517747557,0.491750273,0.487316005,0.381993469,169696.3697,0.387333333,163.9801262
0.310154882,-1.357,0.0235,0.401690754,0.068566618,0.546494457,0.60508015,324503.2604,0.808333333,137.0442142
0.714350831,-5.793312324,0.0235,0.070907796,0.188289326,0.254008955,0.433602178,263716.9686,0.546066667,124.3645929
0.652744846,-1.47261761,0.145007398,0.221355682,0.276124152,0.0243,0.577112039,199777.9369,0.7718,70.30813125
0.277259711,-13.78759734,0.173909068,5.36e-06,1.07e-06,0.032810982,0.398274652,265261.6858,0.611333333,117.0682982
0.422654866,-11.34068178,0.0235,5.36e-06,1.07e-06,0.174893185,0.360260381,306618.3539,0.992133333,132.3572727
0.70680094,-15.60708353,0.0235,0.278974398,0.188254808,0.0243,0.063215338,251828.2314,0.5824,140.9016256
0.635121546,-15.30415762,0.178883584,0.116733108,0.007917822,0.04508461,0.373411806,248771.7008,0.946266667,138.164653
0.605230052,-11.51699798,0.221816816,5.36e-06,1.07e-06,0.36210406,0.203607754,250269.1598,0.5354,89.93807337
0.41999118,-19.4858185,0.088879987,0.41500093,0.231436512,0.354462476,0.259898452,224842.9598,0.128066667,106.0747142
0.341131035,-12.23720645,0.0235,5.36e-06,0.001305263,0.0243,0.491184747,310293.1457,0.9874,178.8679792
0.722171798,-5.240230244,0.053590787,0.429394583,1.07e-06,0.0243,0.612755565,213315.5574,0.644266667,83.39890334
0.799033693,-1.357,0.0235,5.36e-06,0.265192102,0.0243,0.223137505,265867.4608,0.641733333,96.24301135
0.789222234,-4.192536234,0.078622703,0.056395174,0.210927485,0.200988281,0.431498947,273716.9571,0.0208,157.3633644
0.63246959,-9.656150955,0.029716923,0.035916507,0.270546019,0.396421862,0.323817075,160430.2237,0.547466667,143.3930741
0.630017342,-7.967040759,0.0235,0.616226215,0.15438362,0.166433745,0.621677215,228817.1774,0.0902,175.388354
0.817430834,-15.07728123,0.028321393,0.154564373,0.271217423,0.076857245,0.508661584,229694.2249,0.445666667,136.462649
0.460435543,-4.646805989,0.025834578,0.708233656,0.542773748,0.0243,0.374786589,265612.2372,0.347133333,162.2252315
0.339439678,-1.357,0.122453098,0.357905973,0.110380597,0.336702672,0.777626946,322960.1075,0.501866667,68.6308733
0.767702013,-6.699696841,0.0235,0.001608733,0.029699145,0.460756618,0.0256,387894.6488,0.969933333,126.314482
0.560915983,-10.91116348,0.1395745,0.236114824,1.07e-06,0.117396427,0.801402435,100788.046,0.405466667,72.78379415
0.975,-8.982388316,0.140675465,0.861274636,1.07e-06,0.314617752,0.0256,301528.5983,0.243133333,166.2431276
0.799740616,-11.71131356,0.116704539,0.240867547,0.102141889,0.533667252,0.472734237,228714.0986,0.433066667,78.46449626
0.829843979,-5.513042393,0.120703828,0.312465903,0.048278414,0.225283291,0.30727325,157184.1024,0.876466667,144.1910559
0.504541014,-9.741740307,0.185227171,0.26612858,0.402074111,0.38327275,0.737363949,180225.9771,0.0988,117.5636926
0.540505028,-6.652950166,0.0235,0.345455563,1.07e-06,0.269167041,0.573884952,338330.5486,0.3322,130.3619283
0.755126914,-3.949206941,0.176570182,0.166908877,0.226696749,0.117610169,0.511119323,207397.5024,0.4064,91.45753516
0.45728183,-12.93237449,0.142383841,0.059312892,0.069546917,0.114229177,0.865295306,249223.1095,0.852266667,99.27136255
0.469322432,-13.98160825,0.0235,0.053169644,1.07e-06,0.390627077,0.49050328,90679.09145,0.7326,154.3154157
0.421428973,-5.385727995,0.0235,0.382882917,1.07e-06,0.140005658,0.774657122,288942.48,0.330066667,149.9792712
0.462545625,-10.25599754,0.032448304,0.288280917,0.172156116,0.0243,0.38712089,162674.2965,0.359666667,102.8299022
0.831549679,-2.848088204,0.088765452,0.39247772,1.07e-06,0.11834459,0.403614673,290243.107,0.449066667,120.3131803
0.596474046,-2.755186136,0.0235,5.36e-06,0.131267605,0.230321381,0.547493045,204181.2521,0.5812,93.65222072
0.597592174,-1.615976645,0.0235,0.389434037,1.07e-06,0.313597871,0.601668034,338663.5164,0.497866667,88.46671878
0.70219538,-9.583516703,0.115811368,0.143165033,1.07e-06,0.288174927,0.29051458,127160.3975,0.1954,115.7376594
