AudioLoudness,VocalContent,InstrumentalScore,TrackDurationMs,Energy
-4.85808753,0.0235,1.07e-06,184390.9903,0.6836
-1.357,0.171321641,1.07e-06,233235.1267,0.541733333
-2.542018047,0.095564516,1.07e-06,228428.9711,0.681866667
-7.722508238,0.0235,1.07e-06,172359.2276,0.176266667
-16.19664633,0.0235,0.281004107,219112.515,0.615933333
-20.30612441,0.076940514,0.051405243,228525.2231,0.542066667
-14.11480352,0.103464336,0.210419602,218942.5107,0.488
-20.02485197,0.126633999,1.07e-06,424055.6826,0.503933333
-16.73601998,0.176751708,0.607934376,202200.3689,0.458866667
-9.142659004,0.0235,0.423188313,122765.6218,0.901933333
-1.357,0.065908991,1.07e-06,231242.7522,0.2246
-17.16004281,0.048817148,1.07e-06,273973.176,0.894066667
-13.22362768,0.126020202,0.808885571,255590.3516,0.758266667
-10.42453674,0.102678016,1.07e-06,177101.6865,0.001866667
-9.553259749,0.271185551,0.07479885,227150.7392,0.1518
-10.47958569,0.0235,0.229907238,209281.0304,0.414133333
-5.136476541,0.128425886,0.110679469,287537.4824,0.789866667
-15.18817676,0.0235,0.707540673,322870.0606,0.434666667
-5.053565008,0.0235,0.241980027,191464.4292,0.238933333
-3.026832563,0.099488297,0.056716934,322538.464,0.7274
-8.996751842,0.067783769,0.086867734,151866.658,0.534266667
-6.532678477,0.061276364,0.121826352,255024.4677,0.7268
-1.357,0.097019935,1.07e-06,296377.3063,0.1514
-10.82897576,0.237809472,1.07e-06,100043.7176,0.785266667
-15.88446465,0.155472148,1.07e-06,115927.1623,0.1402
-11.97492867,0.111967331,0.091190839,196276.7064,0.508933333
-14.386443,0.139332208,1.07e-06,300279.8282,0.751666667
-11.76337369,0.122400416,0.126046318,310644.5969,0.6754
-1.743568663,0.103968973,1.07e-06,208999.5414,0.753066667
-6.492218368,0.03287734,0.257021139,217234.6324,0.613933333
-8.830491373,0.193751389,0.475197539,260547.1343,0.9374
-6.879195395,0.0235,1.07e-06,226077.9627,0.903
-4.128117769,0.107442647,0.041978061,279153.7944,0.6098
-10.98000371,0.144762552,0.192763279,211477.3639,0.001666667
-4.211759768,0.177659177,0.03868266,256044.8769,0.777133333
-20.98026883,0.026614898,1.07e-06,261545.2985,0.956933333
-16.35571001,0.0235,1.07e-06,249581.6511,0.154733333
-2.113379168,0.060550007,1.07e-06,235851.1798,0.7854
-7.905673057,0.0235,0.45328114,226450.8463,0.179333333
-17.08754739,0.0235,1.07e-06,174342.2328,0.720333333
-2.530345786,0.092736633,0.060981957,173663.4861,0.186666667
-10.41682287,0.152549859,0.295348019,121309.4921,0.158466667
-11.36578541,0.164410013,0.670624739,175599.9246,0.0712
-6.150156076,0.0235,0.238651183,228846.0394,0.764933333
-2.225741375,0.12008009,1.07e-06,290352.455,0.501666667
-4.900940715,0.0235,0.354425385,212076.8462,0.168066667
-18.55916232,0.0235,0.390725354,192165.8076,0.228933333
-7.576706043,0.086809859,0.408725354,190666.2378,0.7514
-11.30761824,0.145911681,1.07e-06,260384.5984,0.002933333
-7.540117598,0.0235,0.72528631,196450.944,0.3202
-17.38264424,0.086179384,0.337871676,373379.6263,0.237933333
-11.21828216,0.070100656,0.157453025,200919.4409,0.0758
-1.357,0.090864963,0.140983545,199481.2722,0.791866667
-9.935227751,0.053069616,1.07e-06,174495.8789,0.0442
-17.28935425,0.037164098,0.281657914,269889.7646,0.372666667
-4.433757435,0.076526016,1.07e-06,296573.2376,0.4582
-3.72082806,0.0235,0.399820237,350229.9216,0.779533333
-16.14082625,0.051633541,1.07e-06,162212.7627,0.860933333
-1.357,0.156830032,0.534091052,352207.3889,0.9698
-10.44593324,0.222986482,1.07e-06,210197.2107,0.4396
-9.625822474,0.114510233,0.186154999,294488.0126,0.996866667
-2.317147422,0.100933762,0.442321634,132238.1922,0.9364
-7.30871371,0.0235,0.154384864,269924.6158,0.877466667
-1.357,0.052874553,1.07e-06,225643.2965,0.818933333
-8.356264695,0.0235,1.07e-06,303416.4792,0.409933333
-9.543397621,0.113633247,0.088580053,273120.0712,0.802333333
-5.163401481,0.0235,1.07e-06,204637.8713,0.2554
-9.983451381,0.063952456,0.485865619,281105.3773,0.2928
-15.12087849,0.0235,0.397001097,218823.9167,0.284066667
-8.024952338,0.048405953,0.286052018,228179.1472,0.550866667
-6.793631228,0.123199374,0.124723312,255549.5325,0.324066667
-1.357,0.144408303,0.114710737,449288.8084,0.629733333
-9.986188122,0.037121204,0.037899662,235859.0987,0.249933333
-1.357,0.157566985,0.028228498,313512.0687,0.308266667
-12.42208534,0.048717288,0.455185785,285400.0379,0.3284
-10.07655875,0.108235809,1.07e-06,188367.0145,0.5416
-8.845432271,0.10551284,0.032409542,180995.8009,0.130066667
-13.93058978,0.171719757,1.07e-06,215528.3493,0.602933333
-4.392445742,0.03630226,1.07e-06,312236.8657,0.0338
-7.386260457,0.164787143,1.07e-06,273858.6782,0.889866667
-14.73474799,0.185850892,0.192608783,122659.2752,0.616
-4.626473654,0.118777824,0.124867025,150573.5658,0.297466667
-1.357,0.125723357,0.230132773,88149.47921,0.636466667
-1.85045744,0.039669322,1.07e-06,148377.1143,0.243666667
-10.23641213,0.0235,0.32973492,211707.9098,0.662733333
-12.24170225,0.030673196,0.047374169,205209.5926,0.058466667
-1.357,0.063635332,0.525444051,245858.8704,0.265066667
-8.176568698,0.0235,1.07e-06,173129.8719,0.5134
-15.26774196,0.0235,0.39707671,329744.2226,0.9418
-3.022125745,0.121244102,0.18414529,256743.1085,0.603333333
-14.87913576,0.088191943,0.087092702,230311.4836,0.0194
-5.556495525,0.076812848,0.156794085,202267.1628,0.299733333
-19.41470573,0.072476284,1.07e-06,316030.5403,0.057133333
-18.86572245,0.149225583,0.224483972,205889.2068,0.575133333
-12.49447414,0.0235,0.002912533,344629.0964,0.3462
-10.97198839,0.0235,1.07e-06,219108.8429,0.471
-6.857599393,0.0235,0.009613692,201308.7134,0.3744
-18.37595434,0.054641377,0.090480106,218948.1304,0.9226
-11.71537745,0.116046563,0.04123091,194933.3386,0.812933333
-10.49235932,0.100018944,1.07e-06,291380.4075,0.755666667
-24.069614,0.055401517,1.07e-06,283177.559,0.819933333
-5.574699011,0.0235,0.026742388,281649.3469,0.5982
-8.623553765,0.158392135,1.07e-06,172569.4168,0.566466667
-6.812945701,0.0235,1.07e-06,104605.1493,0.448666667
-5.911856999,0.0235,1.07e-06,249889.5131,0.5372
-7.338977357,0.082275832,0.137681873,269463.9678,0.075866667
-2.605714548,0.087744551,1.07e-06,237053.0316,0.608666667
-8.890490285,0.076870931,1.07e-06,346430.1454,0.770866667
-5.562191838,0.132054275,1.07e-06,209655.4099,0.5836
-1.357,0.108373218,0.174552828,242040.9563,0.2668
-10.87449873,0.13985093,0.094353053,354610.9078,0.889733333
-10.06368231,0.041497355,0.087329564,334934.0135,0.080533333
-13.45582326,0.176712783,0.038963878,263526.4112,0.643
-1.357,0.102295276,0.230900089,174032.2467,0.701666667
-16.04593136,0.102345531,1.07e-06,281019.3279,0.145733333
-8.364101907,0.154618143,0.605312041,110696.3141,0.433466667
-6.628717413,0.107869093,1.07e-06,175173.7822,0.4676
-6.36349879,0.169354017,0.084277239,234549.6529,0.232533333
-6.488183796,0.045916708,1.07e-06,241402.1339,0.605066667
-6.82185652,0.101159457,1.07e-06,114691.9807,0.728533333
-9.332182733,0.050047503,0.269187892,416869.4132,0.680733333
-2.404664301,0.218295059,1.07e-06,420804.9873,0.692466667
-10.88335277,0.198898318,0.067030546,239291.1373,0.364533333
-7.649684507,0.094342053,0.130433425,174200.3589,0.2272
-7.60683031,0.035508571,1.07e-06,135166.8577,0.378
-4.260354115,0.12695543,1.07e-06,259169.818,0.822333333
-1.357,0.04955858,0.210172839,203171.7122,0.594533333
-1.357,0.0235,1.07e-06,311735.7149,0.979266667
-7.179792349,0.202614506,0.394062632,173250.6827,0.0906
-16.0174987,0.0235,1.07e-06,283054.0038,0.043066667
-6.931384867,0.072887344,1.07e-06,272881.2788,0.380133333
-7.183085688,0.175886724,0.183430904,302426.9309,0.4768
-4.937993484,0.123833965,1.07e-06,152879.7562,0.9878
-1.357,0.187187305,0.226627399,251019.8697,0.138333333
-12.92564119,0.108094204,1.07e-06,352910.8098,0.773333333
-7.702493077,0.0235,1.07e-06,246230.0292,0.025733333
-8.849680194,0.027308993,1.07e-06,159880.8823,0.226133333
-6.266447038,0.0235,1.07e-06,296238.3413,0.887933333
-5.033896453,0.161772623,0.411323114,246651.0708,0.685066667
-5.417307058,0.146691009,1.07e-06,168236.7776,0.317133333
-9.997252417,0.168190137,0.088205029,161798.8075,0.378933333
-3.212593505,0.107571763,1.07e-06,370666.4745,0.411933333
-5.948945861,0.116729959,1.07e-06,298407.258,0.2758
-4.997269259,0.090011658,0.679250603,239995.4228,0.561933333
-7.805505309,0.134223311,1.07e-06,260325.4077,0.476266667
-10.71438981,0.0235,0.114927703,249392.2946,0.83
-10.28484069,0.0235,0.355319463,289110.8616,0.394466667
-4.514204703,0.233727999,1.07e-06,64240.72966,0.8208
-5.218064044,0.142287032,0.026902933,292711.6612,0.918266667
-9.167608781,0.0235,0.007312042,244619.6162,0.223533333
-7.316322335,0.135088532,0.218360062,365166.238,0.3522
-12.58122976,0.089211244,1.07e-06,175411.3132,0.1184
-4.193348943,0.158612678,0.069542757,485091.3081,0.677066667
-13.74243787,0.052496909,0.450827817,337748.0384,0.207066667
-4.541191773,0.177575724,0.257819478,170679.6126,0.4876
-3.211047751,0.219058625,0.374951566,282638.6076,0.748466667
-1.626390349,0.118199361,0.035982901,160966.9412,0.168333333
-11.5199048,0.047223573,0.167663086,272059.3784,0.010266667
-4.410939141,0.05388051,0.183294672,260702.7805,0.2886
-10.99278414,0.16755698,1.07e-06,182794.1923,0.385733333
-12.85566826,0.087850583,0.04434128,288910.1205,0.838266667
-14.38742748,0.036111263,1.07e-06,378979.8911,0.8406
-5.357434524,0.137871274,0.100150889,197440.5998,0.903533333
-10.38349005,0.120846782,0.20412953,190595.7605,0.261466667
-11.89992713,0.075097059,0.008647312,254221.0725,0.666933333
-10.7541368,0.0235,1.07e-06,156685.4496,0.615
-16.25040857,0.073647713,1.07e-06,260842.475,0.0642
-13.35051645,0.026802022,1.07e-06,239945.4981,0.452066667
-1.357,0.096601007,0.458701156,255252.2591,0.6152
-10.8618012,0.103869967,0.05007472,256581.4484,0.5748
-12.68206957,0.075813486,0.349188952,259830.8918,0.072933333
-8.055685185,0.086712349,0.075407014,301935.4372,0.904333333
-13.5760147,0.07682124,0.207880305,345538.7725,0.029066667
-8.519073746,0.0235,0.086176598,169798.1716,0.3294
-10.19065425,0.064855104,0.194891303,226822.723,0.829266667
-16.16001471,0.126543136,1.07e-06,251090.1673,0.863133333
-6.284353035,0.0940672,0.530876964,211022.9578,0.845866667
-9.745618332,0.0235,0.111451845,189539.4064,0.209933333
-17.73021789,0.118462771,0.027765539,135321.5405,0.1338
-5.815324034,0.026344135,0.3779414,247312.2222,0.379866667
-7.904915668,0.0235,0.161745887,213518.8209,0.363266667
-12.39245282,0.090405189,0.268963506,194391.5505,0.6726
-3.173964238,0.049129923,1.07e-06,316892.1648,0.198466667
-6.230627937,0.023969442,0.324421136,297639.7224,0.824066667
-9.668584995,0.135965993,1.07e-06,316375.1843,0.168733333
-5.73817329,0.080116838,0.36215597,254618.9138,0.679533333
-1.357,0.0235,0.005819599,245514.7989,0.271733333
-8.154457948,0.09757554,1.07e-06,210914.0716,0.4434
-17.37037005,0.138553697,1.07e-06,225896.7538,0.341333333
-4.788062049,0.0235,1.07e-06,156422.8449,0.424733333
-11.77831727,0.0235,0.137172102,253970.201,0.8832
-5.81715354,0.05678624,1.07e-06,313887.5941,0.393533333
-15.20120171,0.179796528,0.091399257,201538.2758,0.1382
-1.357,0.04140081,0.096214371,319745.3599,0.490466667
-9.107576163,0.186779346,0.015575525,306224.793,0.368466667
-1.357,0.075517991,0.628212822,345727.1343,0.285733333
-2.8624841,0.091568245,1.07e-06,176477.9475,0.636666667
-1.357,0.0235,0.190653341,226670.4889,0.4764
-9.834772556,0.112047054,1.07e-06,283492.596,0.457666667
-10.92463962,0.102181546,0.022154576,201365.8287,0.921466667
-10.59370549,0.0235,0.171999538,232553.0327,0.986933333
-9.262041231,0.0235,0.466234382,238845.5371,0.989933333
-11.80862252,0.148834266,0.302283987,248861.4955,0.083933333
-17.59331209,0.117146014,0.128344358,251393.8452,0.7682
-9.626817912,0.124933787,0.407187126,287700.2033,0.178533333
-12.35630517,0.0235,1.07e-06,204218.3509,0.664
-7.686299807,0.0235,0.412251535,114532.3623,0.5004
-4.637061875,0.065434153,0.013229896,228060.1509,0.368733333
-3.366125945,0.0235,0.505208381,202287.7129,0.44
-9.821359497,0.08587919,0.493408945,386578.8966,0.5598
-8.770483591,0.0235,0.14800616,149465.7426,0.098133333
-6.771165596,0.069032094,1.07e-06,342820.4093,0.811066667
-3.712682778,0.130042522,0.126811921,282196.2734,0.669666667
-15.37270232,0.040323682,0.163981238,170171.9324,0.7626
-5.902407874,0.101571274,1.07e-06,222655.1221,0.973733333
-8.391612501,0.123775252,0.017032563,202195.4374,0.009533333
-8.813826951,0.0235,1.07e-06,313936.208,0.593933333
-11.3706773,0.080024748,0.221333889,196471.4112,0.841266667
-8.163521146,0.140665939,0.014305305,160859.8688,0.4752
-4.450226509,0.147185748,1.07e-06,217506.65,0.460733333
-8.07315235,0.0235,0.189040112,215984.1899,0.225933333
-8.754564421,0.0235,0.043326079,241626.5139,0.886733333
-9.9490927,0.036043995,0.549985758,295325.1432,0.991066667
-20.27100449,0.0235,1.07e-06,184753.2746,0.281466667
-6.088601104,0.168873778,1.07e-06,220033.162,0.871666667
-3.91090872,0.0235,0.016578634,203562.7495,0.5344
-1.357,0.109812133,0.249085009,229076.9836,0.530466667
-7.055081544,0.174688247,0.120749741,139360.6395,0.46
-6.072521916,0.130190748,0.171449875,254078.1839,0.472933333
-1.580940827,0.0235,1.07e-06,257921.3633,0.872
-16.13229585,0.0235,0.348722118,194382.3417,0.850733333
-7.709187877,0.179144046,0.144559549,248389.1388,0.8114
-5.334248854,0.0235,0.143370497,387181.0574,0.155466667
-10.97924251,0.067218801,0.057929271,140536.9206,0.7764
-3.440695995,0.148959508,0.455113583,268272.332,0.453466667
-12.68949263,0.094995748,1.07e-06,145388.2297,0.814133333
-11.56345191,0.19415818,1.07e-06,222891.884,0.670333333
-20.55455939,0.0235,0.570306206,277889.7557,0.934333333
-11.34159977,0.038598655,0.377688253,241117.5592,0.036933333
-3.794504838,0.089818496,0.066902115,256167.1271,0.449466667
-7.294038258,0.026115304,1.07e-06,288313.9438,0.951066667
-20.13115354,0.0235,0.04488967,255239.6561,0.828533333
-13.28718121,0.0235,1.07e-06,279945.2049,0.997133333
-15.46840575,0.146166832,1.07e-06,283566.0533,0.2998
-17.6413138,0.059513527,0.128826934,213684.6573,0.072133333
-10.13739441,0.0235,0.20690335,207745.9995,0.621733333
-4.59184605,0.09833512,0.242603884,222082.1579,0.253333333
-5.653615431,0.128663467,0.382767598,390032.0364,0.691
-4.434650701,0.034588593,1.07e-06,191680.0812,0.480866667
-9.315710072,0.09105502,0.057315296,243354.4424,0.074333333
-6.733915006,0.05996851,0.39820773,216992.4993,0.373866667
-1.357,0.099436852,0.148666762,264589.4667,0.936266667
-5.981403377,0.155722162,1.07e-06,196427.6491,0.551266667
-10.47041539,0.223943385,0.132178082,234447.9828,0.011666667
-8.654350557,0.129288441,1.07e-06,135251.1794,0.548866667
-12.10757631,0.03158982,1.07e-06,217353.9289,0.584333333
-13.80287771,0.164979946,1.07e-06,218503.0175,0.719266667
-6.235446198,0.061473854,1.07e-06,258146.2042,0.8872
-6.584883224,0.030277529,1.07e-06,221027.6643,0.432
-15.9088686,0.13590779,0.311069362,238808.9681,0.895466667
-1.357,0.131369754,1.07e-06,337437.7529,0.690333333
-7.432858483,0.132995903,0.139774567,207178.1851,0.678466667
-6.930877141,0.0235,0.334182496,202922.0356,0.955333333
-3.547057472,0.0235,0.227583448,351782.111,0.632333333
-13.05855834,0.062552123,0.021869133,235565.6369,0.8816
-16.85817362,0.0235,0.319362055,251448.8995,0.382933333
-1.357,0.220052838,0.14511895,248392.5863,0.744733333
-3.670809121,0.0235,0.13150908,339481.9144,0.154066667
-3.831092707,0.181770019,1.07e-06,379654.0448,0.081733333
-5.711082504,0.153340376,1.07e-06,256110.373,0.248533333
-10.25117353,0.0235,1.07e-06,216487.7866,0.337
-11.8124087,0.070241303,0.150823716,164688.0474,0.786133333
-6.449888905,0.124658371,0.138904434,230451.0482,0.4584
-10.89751099,0.075285588,0.13496899,272364.1413,0.010133333
-3.422882985,0.037484513,0.0976693,269234.8079,0.727866667
-9.417905066,0.060930476,1.07e-06,222584.0819,0.1538
-13.28948583,0.097480787,1.07e-06,137508.1501,0.4648
-7.592109945,0.186023553,0.153928006,209921.3582,0.586333333
-11.83332069,0.170400901,0.090988525,145479.9065,0.2066
-8.729318407,0.028388397,0.232655366,217613.7232,0.066533333
-6.210786513,0.0235,1.07e-06,350836.3475,0.2022
-5.379789661,0.128972143,0.407697441,125514.6605,0.4628
-3.138175132,0.0235,0.0140614,218271.8029,0.790933333
-1.357,0.184924403,1.07e-06,285185.7791,0.911133333
-3.875824346,0.0235,0.436694376,262944.5909,0.595466667
-13.8263478,0.086960246,1.07e-06,227335.8488,0.329333333
-12.58051826,0.142226936,1.07e-06,226886.2743,0.2936
-3.559290671,0.093026441,1.07e-06,253903.4172,0.981666667
-13.55729053,0.089017376,0.191356413,299909.353,0.202333333
-6.921745814,0.124633706,0.045276227,132360.6821,0.310333333
-6.066561772,0.061200885,0.621740595,250320.0988,0.6736
-14.12344777,0.0235,0.057155282,250651.0731,0.573666667
-18.45784821,0.0235,1.07e-06,324356.5822,0.5106
-15.53847446,0.0235,0.228945746,246220.338,0.3428
-7.756889416,0.04341481,0.036752036,146295.5952,0.6794
-11.42456277,0.14654526,0.26870757,234072.0854,0.7688
-9.103629284,0.0235,1.07e-06,171067.181,0.6498
-20.17482434,0.163383965,0.160789408,235028.542,0.3482
-17.91396821,0.090733783,1.07e-06,154235.1333,0.098333333
-11.06389848,0.0235,0.02944646,332844.0143,0.334466667
-13.51909688,0.051500954,1.07e-06,273230.4422,0.676933333
-8.131230729,0.0235,0.264958395,273823.2426,0.717333333
-8.491955811,0.028576939,1.07e-06,152186.8704,0.3444
-9.444981311,0.0235,1.07e-06,215143.9755,0.074666667
-5.012997276,0.140931492,0.041578421,334070.3565,0.846666667
-1.357,0.134197054,0.12616299,302345.59,0.447866667
-15.92818536,0.0235,1.07e-06,282884.4235,0.0466
-5.920100671,0.123037573,0.279861039,310947.2628,0.841866667
-10.67959988,0.086976391,0.35077258,359941.3768,0.2168
-11.14324877,0.140766038,0.003831389,337977.1267,0.0014
-7.744965373,0.171927923,1.07e-06,229325.9241,0.097866667
-1.357,0.092062083,0.44683421,187803.7553,0.4504
-10.55100335,0.063722965,0.064908742,131418.2907,0.497666667
-4.058419215,0.0235,0.177431643,159739.7795,0.410066667
-13.19082797,0.062027771,0.221175684,226743.1225,0.098733333
-7.950338744,0.031439546,1.07e-06,151514.1075,0.386266667
-9.921471344,0.168852738,0.343865643,214555.442,0.059133333
-8.787350667,0.035621464,1.07e-06,162288.1093,0.4776
-7.745285041,0.0235,1.07e-06,319229.4453,0.785066667
-6.742597271,0.089865315,1.07e-06,299585.0455,0.752333333
-2.841155175,0.183175275,0.352813836,263162.0202,0.333333333
-5.13898631,0.0235,0.301472774,156528.2688,0.437533333
-3.967629946,0.154997973,0.050168681,257562.9381,0.6608
-8.372725291,0.0235,1.07e-06,221621.7224,0.309133333
-18.53832538,0.143177952,0.092831557,275862.2471,0.270133333
-9.870144144,0.1031197,0.419785399,144841.5809,0.162133333
-13.85154377,0.0235,0.016507693,146630.7363,0.289466667
-6.268285358,0.194670628,0.142115199,173872.6169,0.7686
-2.348344707,0.029063535,0.243309315,170936.8411,0.367533333
-4.269579085,0.128211175,0.315266668,178737.9519,0.4884
-1.357,0.267503999,1.07e-06,298126.5305,0.741
-4.591027454,0.095193593,1.07e-06,280295.6488,0.314333333
-1.746620191,0.084976078,0.390421197,226920.9263,0.775666667
-5.202812455,0.0235,1.07e-06,209921.4673,0.654133333
-2.446140201,0.0235,0.215627296,273079.5539,0.502533333
-5.025237477,0.084968844,0.350009469,237767.1742,0.4422
-19.09609789,0.091115044,1.07e-06,277331.5448,0.1842
-2.507778564,0.249269346,0.04928785,132367.4819,0.9898
-4.936311027,0.039882213,1.07e-06,256375.5135,0.8834
-8.769434959,0.140714892,1.07e-06,260657.2908,0.200933333
-9.092880337,0.0235,0.293223702,349659.7881,0.670466667
-8.326127074,0.216180532,0.340326223,212453.4217,0.103466667
-7.78234949,0.088995606,0.267619,290645.4409,0.476066667
-1.357,0.289259398,0.348419428,240427.1657,0.961533333
-6.792809689,0.054248517,0.069584652,228451.3311,0.397066667
-13.206562,0.1017211,1.07e-06,265317.7614,0.395333333
-13.76381191,0.141192807,0.224924448,325965.6292,0.0548
-12.50608898,0.0235,1.07e-06,292826.571,0.2294
-9.627907585,0.228458901,0.265447984,225106.7071,0.003666667
-9.481716066,0.0235,1.07e-06,123905.7134,0.259266667
-15.55089745,0.035649198,0.079556494,174177.5007,0.5164
-4.757594718,0.068055918,1.07e-06,214500.1312,0.815533333
-6.106238161,0.0235,1.07e-06,196250.5958,0.4112
-14.81079917,0.167261925,1.07e-06,184970.4775,0.201266667
-11.79943933,0.189902067,0.3159816,241896.7074,0.992933333
-9.279957194,0.107925837,1.07e-06,178914.57,0.029533333
-3.678023087,0.181282598,0.221834894,272639.104,0.220333333
-12.23404698,0.075148321,1.07e-06,276094.8139,0.026466667
-6.898875182,0.182148308,0.153077452,233096.8601,0.445533333
-12.25475979,0.150748573,0.055444438,295816.6827,0.524466667
-1.357,0.10164843,1.07e-06,269923.2543,0.585333333
-10.42501096,0.0235,0.029243478,159874.6393,0.2626
-3.350554322,0.064906478,0.299520781,176081.2771,0.430133333
-4.880237593,0.136260494,1.07e-06,176053.9783,0.703666667
-5.189077428,0.114399978,0.194128193,212416.0957,0.373933333
-13.77438397,0.09302409,0.08880591,226224.227,0.026866667
-14.67720269,0.043148202,1.07e-06,232013.3795,0.327533333
-13.22462349,0.094433767,1.07e-06,253681.4233,0.1064
-8.722701427,0.0235,1.07e-06,221588.2932,0.667333333
-8.624931434,0.0235,0.417778259,262990.6769,0.714866667
-8.28239768,0.082079795,1.07e-06,287907.9532,0.1504
-5.789597881,0.15458626,0.052453452,145087.9208,0.553133333
-1.864973871,0.0235,0.137883933,243245.8488,0.288466667
-2.866009714,0.132126772,0.248458592,269420.3864,0.6096
-19.11685386,0.040000537,0.074094808,211409.0315,0.756
-5.493574884,0.058808214,1.07e-06,259844.016,0.8696
-5.19418152,0.074182919,0.084065917,347749.6936,0.108733333
-11.04445973,0.0235,0.012564823,321899.8857,0.1264
-10.0067283,0.0235,0.018466869,168157.8399,0.0564
-9.39805817,0.0235,1.07e-06,162723.8565,0.402066667
-11.03786103,0.090652275,0.085146944,75246.06876,0.4594
-13.87906142,0.0235,1.07e-06,214137.7374,0.122466667
-9.756670033,0.065623934,1.07e-06,272341.8146,0.333
-5.176256831,0.093182297,0.177702058,228606.7079,0.7396
-11.35495328,0.124885524,1.07e-06,201611.4736,0.931066667
-6.982804942,0.033143537,1.07e-06,418896.0486,0.255266667
-11.2764167,0.0235,1.07e-06,108767.2746,0.8788
-4.611308718,0.161810327,0.070739759,230980.4155,0.817533333
-8.949526323,0.0235,0.397640917,204690.6144,0.418133333
-6.138293783,0.10036521,0.24916676,294473.4785,0.544666667
-12.39691481,0.124461905,0.718222312,144838.4712,0.754266667
-7.903772295,0.035126658,0.109137982,262259.5135,0.1188
-9.298846811,0.063435056,0.106536379,106340.3194,0.516533333
-1.357,0.092747965,1.07e-06,307365.1266,0.8508
-1.357,0.086264778,1.07e-06,179985.0372,0.326333333
-7.290046546,0.0235,0.248464847,174311.5874,0.1224
-6.573611243,0.19199898,0.185693093,261370.7208,0.461466667
-9.123167427,0.03278377,0.274353296,293924.0221,0.6314
-6.995430092,0.184915603,1.07e-06,279351.6805,0.7936
-7.559140932,0.151453505,0.024470978,318883.3727,0.2776
-5.022255663,0.080038467,0.457453111,344353.7471,0.215533333
-5.117932932,0.148048211,0.022466495,181596.9007,0.386866667
-1.357,0.190177336,1.07e-06,217468.2881,0.829866667
-13.02273733,0.04152775,0.055930402,241223.2847,0.352133333
-8.493753766,0.176071675,0.175444841,205143.4352,0.205533333
-15.30672004,0.026876101,0.139148446,345339.7652,0.4318
-9.441903555,0.102045476,0.168415306,278015.7061,0.630666667
-5.247771675,0.194878247,0.100074757,188592.0047,0.287466667
-2.97386324,0.0235,0.23735753,126170.4225,0.494066667
-1.357,0.039822005,0.084275014,263273.5367,0.7532
-11.87451957,0.11172133,0.397083631,180372.7275,0.918066667
-12.52261842,0.127646707,0.132801119,155493.1583,0.947933333
-7.022730271,0.0235,0.385757365,249868.9077,0.739266667
-5.694817834,0.034065698,0.082143197,298058.3741,0.0576
-16.27960407,0.0235,1.07e-06,242482.0071,0.9334
-16.28859864,0.0235,0.000418498,388777.5808,0.309066667
-10.66565728,0.03685973,0.01871068,118740.9833,0.412333333
-9.993670355,0.0235,1.07e-06,224658.8588,0.816066667
-1.357,0.0235,1.07e-06,270434.8871,0.421866667
-13.47997732,0.0235,1.07e-06,350268.209,0.876733333
-16.24407113,0.0235,0.166135856,140336.5847,0.260333333
-4.014426331,0.041769379,1.07e-06,212043.4501,0.8664
-17.42519506,0.262255778,0.530150343,187576.9012,0.840866667
-15.06896279,0.0235,1.07e-06,131836.7426,0.767133333
-14.14533193,0.059269342,1.07e-06,267455.1596,0.385933333
-5.711871461,0.0235,1.07e-06,191402.3796,0.337533333
-4.049463644,0.163750214,0.18294818,262350.8941,0.290533333
-9.807031965,0.083109707,0.272249516,271523.2044,0.076533333
-14.18034576,0.044023752,1.07e-06,160167.2688,0.334533333
-9.504095183,0.0235,1.07e-06,264158.4546,0.375733333
-1.357,0.119069628,1.07e-06,147249.8796,0.880533333
-16.52342222,0.06297118,0.104148052,257234.769,0.569666667
-14.42654006,0.098966648,0.153629172,317910.8598,0.260066667
-14.1706847,0.12159924,1.07e-06,263418.6757,0.328533333
-4.954099483,0.129963091,1.07e-06,196041.9655,0.5514
-12.60223986,0.064077131,0.275092682,267721.9955,0.554133333
-4.971895906,0.047382243,0.281738705,237671.3023,0.9936
-6.284228454,0.037359653,0.035654276,195762.895,0.277933333
-13.22938304,0.0235,0.081212211,316604.0101,0.7692
-8.72084486,0.128816377,0.006884952,292623.0077,0.149333333
-13.0693766,0.034813008,0.075912237,244587.3478,0.865733333
-11.46363275,0.139418431,0.345754745,350256.0365,0.001133333
-8.186945183,0.0786737,1.07e-06,304010.3311,0.605133333
-1.362750405,0.0235,0.168282625,209539.1187,0.742733333
-12.7289595,0.103954679,0.040789974,251738.6979,0.1158
-10.80180063,0.0235,0.414183438,117198.5821,0.142266667
-3.423602788,0.054915816,0.140865872,235810.5733,0.5524
-8.303457958,0.0235,1.07e-06,189167.0648,0.625666667
-17.47856456,0.159462472,0.294577139,297361.3092,0.2638
-6.435817192,0.215684025,0.045345771,147704.9769,0.555866667
-9.378877292,0.091201818,0.282851806,215808.8811,0.087933333
-9.553976395,0.0235,1.07e-06,246057.0735,0.126733333
-4.300566211,0.16520876,1.07e-06,369779.0567,0.629466667
-10.98997051,0.0235,0.075079507,321170.2604,0.526066667
-14.47010174,0.159721822,0.098255801,328963.4228,0.396466667
-8.926330881,0.0235,0.142255979,252883.2427,0.884733333
-7.958493844,0.071644448,1.07e-06,365936.8301,0.945333333
